"agency_type","call_category","address_city","incident_number","jurisdiction","problem","date_response","address_state","address_zip","day_response","month_response","year_response"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006397","San Diego","Emergency Medical Response","2020-01-12 06:39:21","CA","92113","12","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006396","San Diego","Non-Emergency Medical Response","2020-01-12 06:28:44","CA","92154","12","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20006394","San Diego","Urgent Medical Response","2020-01-12 06:21:39","CA","92128","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006395","San Diego","Emergency Medical Response","2020-01-12 06:21:33","CA","92113","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006393","San Diego","Emergency Medical Response","2020-01-12 06:19:16","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006391","San Diego","Emergency Medical Response","2020-01-12 06:16:51","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006390","San Diego","Emergency Medical Response","2020-01-12 06:16:43","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006389","San Diego","Emergency Medical Response","2020-01-12 06:08:11","CA","92111","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006388","San Diego","Emergency Medical Response","2020-01-12 06:06:41","CA","92126","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006387","San Diego","Emergency Medical Response","2020-01-12 06:01:50","CA","92105","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006386","San Diego","Emergency Medical Response","2020-01-12 05:58:17","CA","92120","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006385","San Diego","Emergency Medical Response","2020-01-12 05:54:16","CA","92130","12","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006384","San Diego","Non-Emergency Medical Response","2020-01-12 05:48:35","CA","92113","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006383","San Diego","Emergency Medical Response","2020-01-12 05:42:48","CA","92111","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006382","San Diego","Emergency Medical Response","2020-01-12 05:39:10","CA","92122","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006381","San Diego","Emergency Medical Response","2020-01-12 05:38:37","CA","92110","12","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20006379","San Diego","Urgent Medical Response","2020-01-12 05:23:00","CA","92117","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006378","San Diego","Emergency Medical Response","2020-01-12 04:57:24","CA","92126","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006377","San Diego","Emergency Medical Response","2020-01-12 04:49:58","CA","92114","12","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20006376","San Diego","HAZARD","2020-01-12 04:45:43","CA","92104","12","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006374","San Diego","Non-Emergency Medical Response","2020-01-12 04:42:20","CA","92113","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006373","San Diego","Emergency Medical Response","2020-01-12 04:26:05","CA","92037","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006372","San Diego","Emergency Medical Response","2020-01-12 04:20:36","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006371","San Diego","Emergency Medical Response","2020-01-12 04:14:26","CA","92173","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006370","San Diego","Emergency Medical Response","2020-01-12 04:11:54","CA","92102","12","1","2020"
"Fire","FIRE","SAN DIEGO","FS20006366","San Diego","FIRE","2020-01-12 04:10:55","CA","92103","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006365","San Diego","Emergency Medical Response","2020-01-12 04:09:22","CA","92173","12","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006364","San Diego","Non-Emergency Medical Response","2020-01-12 03:56:02","CA","92113","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006363","San Diego","Emergency Medical Response","2020-01-12 03:42:39","CA","92114","12","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20006362","San Diego","HAZARD","2020-01-12 03:42:08","CA","92127","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006361","San Diego","Emergency Medical Response","2020-01-12 03:29:42","CA","92105","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006360","San Diego","Emergency Medical Response","2020-01-12 03:21:31","CA","92110","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006359","San Diego","Emergency Medical Response","2020-01-12 03:19:10","CA","92173","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006358","San Diego","Emergency Medical Response","2020-01-12 03:19:06","CA","92109","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006357","San Diego","Emergency Medical Response","2020-01-12 03:18:16","CA","92113","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006356","San Diego","Emergency Medical Response","2020-01-12 03:08:29","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006355","San Diego","Emergency Medical Response","2020-01-12 03:06:25","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006354","San Diego","Emergency Medical Response","2020-01-12 03:05:18","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006352","San Diego","Emergency Medical Response","2020-01-12 02:56:41","CA","92102","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006351","San Diego","Emergency Medical Response","2020-01-12 02:53:40","CA","92154","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006350","San Diego","Emergency Medical Response","2020-01-12 02:39:58","CA","92124","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006349","San Diego","Emergency Medical Response","2020-01-12 02:36:33","CA","92139","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006346","San Diego","Emergency Medical Response","2020-01-12 02:29:02","CA","92111","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006345","San Diego","Emergency Medical Response","2020-01-12 02:19:55","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006344","San Diego","Emergency Medical Response","2020-01-12 02:18:01","CA","92103","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006343","San Diego","Emergency Medical Response","2020-01-12 02:15:19","CA","92126","12","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20006342","San Diego","HAZARD","2020-01-12 02:14:12","CA","92110","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006341","San Diego","Emergency Medical Response","2020-01-12 02:13:30","CA","92111","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006340","San Diego","Emergency Medical Response","2020-01-12 02:12:19","CA","92131","12","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20006338","San Diego","HAZARD","2020-01-12 02:09:31","CA","92108","12","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20006337","San Diego","Urgent Medical Response","2020-01-12 02:09:10","CA","92120","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006336","San Diego","Emergency Medical Response","2020-01-12 02:08:31","CA","92110","12","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20006335","San Diego","Urgent Medical Response","2020-01-12 02:05:14","CA","92105","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006334","San Diego","Emergency Medical Response","2020-01-12 02:00:10","CA","92101","12","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006333","San Diego","Non-Emergency Medical Response","2020-01-12 01:58:56","CA","92154","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006332","San Diego","Emergency Medical Response","2020-01-12 01:57:10","CA","92154","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006331","San Diego","Emergency Medical Response","2020-01-12 01:56:35","CA","92113","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006329","San Diego","Emergency Medical Response","2020-01-12 01:53:50","CA","92101","12","1","2020"
"Fire","FIRE","SAN DIEGO","FS20006328","San Diego","FIRE","2020-01-12 01:51:42","CA","92126","12","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20006327","San Diego","EVENTS","2020-01-12 01:50:07","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006326","San Diego","Emergency Medical Response","2020-01-12 01:47:51","CA","92105","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006325","San Diego","Emergency Medical Response","2020-01-12 01:46:52","CA","92105","12","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20006324","San Diego","HAZARD","2020-01-12 01:44:38","CA","92111","12","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20006323","San Diego","EVENTS","2020-01-12 01:41:11","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006322","San Diego","Emergency Medical Response","2020-01-12 01:40:35","CA","92123","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006320","San Diego","Emergency Medical Response","2020-01-12 01:28:21","CA","92114","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006319","San Diego","Emergency Medical Response","2020-01-12 01:25:51","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006318","San Diego","Emergency Medical Response","2020-01-12 01:22:41","CA","92109","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006316","San Diego","Emergency Medical Response","2020-01-12 01:14:48","CA","92124","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006315","San Diego","Emergency Medical Response","2020-01-12 01:13:52","CA","92108","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006311","San Diego","Emergency Medical Response","2020-01-12 01:07:01","CA","92103","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006310","San Diego","Emergency Medical Response","2020-01-12 01:01:50","CA","92093","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006308","San Diego","Emergency Medical Response","2020-01-12 01:01:32","CA","92154","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006309","San Diego","Emergency Medical Response","2020-01-12 01:00:43","CA","92130","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006307","San Diego","Emergency Medical Response","2020-01-12 01:00:04","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006306","San Diego","Emergency Medical Response","2020-01-12 00:59:36","CA","92130","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006305","San Diego","Emergency Medical Response","2020-01-12 00:57:11","CA","92123","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006304","San Diego","Emergency Medical Response","2020-01-12 00:56:18","CA","92105","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006302","San Diego","Emergency Medical Response","2020-01-12 00:55:18","CA","92114","12","1","2020"
"Fire","FIRE","SAN DIEGO","FS20006303","San Diego","FIRE","2020-01-12 00:55:06","CA","92115","12","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006301","San Diego","Non-Emergency Medical Response","2020-01-12 00:50:57","CA","92123","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006300","San Diego","Emergency Medical Response","2020-01-12 00:41:39","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006299","San Diego","Emergency Medical Response","2020-01-12 00:41:34","CA","92111","12","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006298","San Diego","Non-Emergency Medical Response","2020-01-12 00:38:24","CA","92173","12","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20006297","San Diego","EVENTS","2020-01-12 00:35:51","CA","92101","12","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20006296","San Diego","HAZARD","2020-01-12 00:35:09","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006294","San Diego","Emergency Medical Response","2020-01-12 00:30:03","CA","92113","12","1","2020"
"Fire","FIRE","SAN DIEGO","FS20006293","San Diego","FIRE","2020-01-12 00:26:48","CA","92102","12","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20006292","San Diego","EVENTS","2020-01-12 00:24:25","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006291","San Diego","Emergency Medical Response","2020-01-12 00:22:55","CA","92126","12","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20006289","San Diego","Urgent Medical Response","2020-01-12 00:20:22","CA","92117","12","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006290","San Diego","Non-Emergency Medical Response","2020-01-12 00:19:40","CA","92101","12","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20006288","San Diego","HAZARD","2020-01-12 00:17:50","CA","92154","12","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006287","San Diego","Non-Emergency Medical Response","2020-01-12 00:15:45","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006286","San Diego","Emergency Medical Response","2020-01-12 00:15:20","CA","92104","12","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20006285","San Diego","HAZARD","2020-01-12 00:08:00","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006284","San Diego","Emergency Medical Response","2020-01-12 00:01:37","CA","92101","12","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006282","San Diego","Emergency Medical Response","2020-01-11 23:53:40","CA","92109","11","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006281","San Diego","Non-Emergency Medical Response","2020-01-11 23:50:05","CA","92129","11","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006280","San Diego","Emergency Medical Response","2020-01-11 23:49:07","CA","92139","11","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20006279","San Diego","Urgent Medical Response","2020-01-11 23:45:10","CA","92115","11","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006278","San Diego","Emergency Medical Response","2020-01-11 23:43:49","CA","92131","11","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006277","San Diego","Emergency Medical Response","2020-01-11 23:41:33","CA","92113","11","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006276","San Diego","Emergency Medical Response","2020-01-11 23:39:13","CA","92101","11","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006274","San Diego","Non-Emergency Medical Response","2020-01-11 23:38:19","CA","92113","11","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006275","San Diego","Emergency Medical Response","2020-01-11 23:38:01","CA","92101","11","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20006273","San Diego","Urgent Medical Response","2020-01-11 23:33:43","CA","92111","11","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006272","San Diego","Emergency Medical Response","2020-01-11 23:26:50","CA","92120","11","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20006267","San Diego","Emergency Medical Response","2020-01-11 23:23:56","CA","92111","11","1","2020"
"Fire","FIRE","SAN DIEGO","FS20006266","San Diego","FIRE","2020-01-11 23:23:30","CA","92117","11","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20006265","San Diego","Non-Emergency Medical Response","2020-01-11 23:12:27","CA","92110","11","1","2020"
